CatIndex	ProdIndex
000004	1182.015
000004	1182.013
000004	1182.012
000004	1182.011
000004	1182.010
000004	1182.009
000004	1182.008
000004	1182.006
000004	1182.005
000004	1182.003
000004	1182.002
000004	1125.017
000004	1234.000
000004	1314.000
000004	9605.077
000004	1163.014
000004	1223.018
000004	1222.003
000004	1222.002
000004	1223.014
000004	1223.013
000004	1223.011
000004	1223.010
000004	1223.009
000004	1223.008
000004	1223.007
000004	1223.006
000004	1223.005
000004	1223.004
000004	1223.003
000004	1223.002
000004	1223.001
000004	1223.000
000004	1212.006
000004	1212.005
000004	1212.004
000004	1203.007
000004	1203.006
000004	1203.004
000004	1203.005
000004	1203.002
000004	1203.001
000004	1203.000
000004	1113.036
000004	1263.053
000004	1263.052
000004	1263.051
000004	1263.050
000004	1263.049
000004	1263.048
000004	1263.047
000004	1263.046
000004	1263.045
000004	1263.044
000004	1263.043
000004	1263.042
000004	1263.041
000004	1263.040
000004	1263.039
000004	1263.038
000004	1263.037
000004	1263.036
000004	1263.035
000004	1263.034
000004	1263.033
000004	1263.032
000004	1263.031
000004	1263.030
000004	1263.029
000004	1263.028
000004	1263.027
000004	1263.026
000004	1263.025
000004	1263.024
000004	1263.023
000004	1263.022
000004	1263.021
000004	1263.020
000004	1263.019
000004	1263.018
000004	1263.017
000004	1263.016
000004	1263.015
000004	1263.014
000004	1263.000
000004	1263.013
000004	1263.012
000004	1263.011
000004	1263.010
000004	1263.009
000004	1263.008
000004	1263.007
000004	1263.006
000004	1263.005
000004	1263.004
000004	1233.029
000004	1233.028
000004	1233.027
000004	1233.026
000004	1233.025
000004	1233.024
000004	1233.023
000004	1233.022
000004	1233.021
000004	1233.020
000004	1233.019
000004	1233.018
000004	1233.017
000004	1243.017
000004	1243.016
000004	1243.015
000004	1243.014
000004	1243.013
000004	1243.012
000004	1243.011
000004	1243.010
000004	1243.009
000004	1243.008
000004	1243.007
000004	1243.006
000004	1243.005
000004	1243.004
000004	1243.003
000004	1243.002
000004	1243.001
000004	1233.016
000004	1233.015
000004	1233.014
000004	1233.013
000004	1263.003
000004	1263.002
000004	1233.012
000004	1233.011
000004	1233.010
000004	1233.009
000004	1233.008
000004	1233.005
000004	1233.004
000004	1233.003
000004	1233.002
000004	1233.001
000004	1263.001
000004	1243.000
000004	1233.000
000004	1233.007
000004	1233.006
000004	1123.036
000004	1123.035
000004	1123.034
000004	1513.003
000004	1123.062
000004	1123.060
000004	1121.025
000004	1123.004
000004	1123.026
000004	1123.028
000004	1123.029
000004	1123.025
000004	1123.030
000004	1123.024
000004	1123.031
000004	1123.032
000004	1123.018
000004	1123.020
000004	1123.022
000004	1123.049
000004	1123.023
000004	1123.016
000004	1123.015
000004	1123.021
000004	1123.014
000004	1123.011
000004	1123.019
000004	1123.013
000004	1123.005
000004	1123.006
000004	1123.007
000004	1123.008
000004	1123.009
000004	1113.033
000004	1123.010
000004	1113.032
000004	1113.031
000004	1123.012
000004	1123.033
000004	1113.026
000004	1123.003
000004	1123.000
000004	1123.002
000004	1113.028
000004	1113.027
000004	1123.001
000004	1113.025
000004	1113.024
000004	1113.023
000004	1113.021
000004	1113.020
000004	1113.019
000004	1113.018
000004	1113.000
000004	1113.016
000004	1113.012
000004	1113.011
000004	1113.010
000004	1113.009
000004	1113.008
000004	1113.006
000004	1113.007
000004	1113.005
000004	1113.004
000004	1113.003
000004	1113.001
000004	1121.026
000004	9990.103
000004	9990.102
000004	1105.033
000004	1105.034
000004	1125.011
000004	1123.086
000004	1243.018
000004	1271.010
000004	1125.009
000004	1275.001
000004	1271.011
000004	1121.004
000004	1271.002
000004	1212.000
000004	1542.020
000254	1115.001
000254	1113.055
000254	1113.052
000254	1113.051
000254	1113.038
000254	1113.037
000254	1113.000
000254	1113.001
000254	1113.003
000254	1113.004
000254	1113.005
000254	1113.006
000254	1113.007
000254	1113.008
000254	1113.009
000254	1113.010
000254	1113.011
000254	1113.012
000254	1113.016
000254	1113.018
000254	1113.019
000254	1113.020
000254	1113.021
000254	1113.023
000254	1113.024
000254	1113.025
000254	1113.026
000254	1113.027
000254	1113.028
000254	1113.031
000254	1113.032
000254	1113.033
000254	1113.036
000254	1115.000
000255	1125.025
000255	1105.032
000255	1123.114
000255	1123.058
000255	1123.057
000255	1123.092
000255	1122.005
000255	1123.037
000255	1123.038
000255	1123.036
000255	1123.034
000255	1123.035
000255	1123.039
000255	1123.044
000255	1123.042
000255	1123.040
000255	1123.041
000255	1123.033
000255	1123.025
000255	1123.026
000255	1123.024
000255	1123.022
000255	1123.023
000255	1123.031
000255	1123.032
000255	1123.030
000255	1123.028
000255	1123.029
000255	1125.011
000255	1125.017
000255	1125.009
000255	1123.049
000255	1123.045
000255	1123.060
000255	1123.086
000255	1123.062
000255	1121.015
000255	1121.016
000255	1121.014
000255	1121.012
000255	1121.013
000255	1121.025
000255	1121.026
000255	1121.011
000255	1121.004
000255	1121.002
000255	1121.009
000255	1121.010
000255	1121.006
000255	1121.007
000255	1123.014
000255	1123.015
000255	1123.013
000255	1123.011
000255	1123.012
000255	1123.016
000255	1123.020
000255	1123.021
000255	1123.019
000255	1123.018
000255	1123.010
000255	1123.002
000255	1123.003
000255	1123.001
000255	1123.000
000255	1123.004
000255	1123.008
000255	1123.009
000255	1123.007
000255	1123.005
000255	1123.006
000256	1135.000
000256	1131.002
000256	1131.000
000256	1132.003
000256	1132.002
000256	1132.005
000256	1132.004
000256	1131.001
000256	1132.001
000256	1132.000
000257	1143.029
000257	1143.014
000257	1143.015
000257	1143.013
000257	1143.011
000257	1143.012
000257	1143.019
000257	1143.018
000257	1143.016
000257	1143.017
000257	1143.010
000257	1143.003
000257	1143.004
000257	1143.002
000257	1143.000
000257	1143.001
000257	1143.008
000257	1143.009
000257	1143.007
000257	1143.005
000257	1143.006
000259	1163.027
000259	1163.014
000259	1163.015
000259	1163.013
000259	1163.011
000259	1163.012
000259	1163.016
000259	1163.020
000259	1163.021
000259	1163.019
000259	1163.017
000259	1163.018
000259	1163.003
000259	1163.004
000259	1163.002
000259	1163.000
000259	1163.001
000259	1163.005
000259	1163.009
000259	1163.010
000259	1163.008
000259	1163.006
000259	1163.007
000260	1173.021
000260	1173.025
000260	1173.024
000260	1173.022
000260	1173.014
000260	1173.015
000260	1173.013
000260	1173.011
000260	1173.012
000260	1173.019
000260	1173.020
000260	1173.018
000260	1173.016
000260	1173.017
000260	1173.010
000260	1173.003
000260	1173.004
000260	1173.002
000260	1173.000
000260	1173.001
000260	1173.008
000260	1173.009
000260	1173.007
000260	1173.005
000260	1173.006
000261	1182.019
000261	1182.013
000261	1182.012
000261	1182.010
000261	1182.011
000261	1182.015
000261	1182.016
000261	1182.003
000261	1182.002
000261	1182.008
000261	1182.009
000261	1182.005
000261	1182.006
000262	1192.009
000262	1192.008
000262	1192.007
000262	1192.010
000262	1192.013
000262	1192.012
000262	1192.011
000262	1192.002
000262	1192.000
000262	1192.006
000262	1192.004
000263	1203.013
000263	1203.006
000263	1203.005
000263	1203.007
000263	1203.004
000263	1203.001
000263	1203.000
000263	1203.002
000264	1212.006
000264	1212.005
000264	1212.004
000264	1212.001
000264	1212.000
000265	1222.003
000265	1222.002
000265	1223.013
000265	1223.014
000265	1223.012
000265	1223.010
000265	1223.011
000265	1223.018
000265	1223.003
000265	1223.004
000265	1223.001
000265	1223.002
000265	1223.005
000265	1223.008
000265	1223.009
000265	1223.006
000265	1223.007
000265	1223.000
000267	1243.031
000267	1243.017
000267	1243.015
000267	1243.011
000267	1243.012
000267	1243.009
000267	1243.010
000267	1243.016
000267	1243.018
000267	1243.013
000267	1243.014
000267	1243.008
000267	1243.002
000267	1243.003
000267	1243.000
000267	1243.001
000267	1243.006
000267	1243.007
000267	1243.004
000267	1243.005
000269	1265.000
000269	1263.036
000269	1263.035
000269	1263.034
000269	1263.039
000269	1263.038
000269	1263.037
000269	1263.033
000269	1263.029
000269	1263.028
000269	1263.027
000269	1263.032
000269	1263.031
000269	1263.030
000269	1263.040
000269	1263.050
000269	1263.049
000269	1263.048
000269	1263.053
000269	1263.052
000269	1263.051
000269	1263.047
000269	1263.043
000269	1263.042
000269	1263.041
000269	1263.046
000269	1263.045
000269	1263.044
000269	1263.009
000269	1263.008
000269	1263.007
000269	1263.012
000269	1263.011
000269	1263.010
000269	1263.006
000269	1263.002
000269	1263.001
000269	1263.000
000269	1263.005
000269	1263.004
000269	1263.003
000269	1263.013
000269	1263.023
000269	1263.022
000269	1263.021
000269	1263.026
000269	1263.025
000269	1263.024
000269	1263.020
000269	1263.016
000269	1263.015
000269	1263.014
000269	1263.019
000269	1263.018
000269	1263.017
000270	1105.032
000270	1273.090
000270	1273.087
000270	1272.004
000270	1273.041
000270	1273.040
000270	1273.039
000270	1273.042
000270	1273.045
000270	1273.044
000270	1273.043
000270	1273.038
000270	1273.033
000270	1273.032
000270	1273.031
000270	1273.034
000270	1273.037
000270	1273.036
000270	1273.035
000270	1273.057
000270	1273.056
000270	1273.055
000270	1273.058
000270	1273.060
000270	1273.059
000270	1273.054
000270	1273.049
000270	1273.048
000270	1273.047
000270	1273.050
000270	1273.053
000270	1273.052
000270	1273.051
000270	1273.030
000270	1273.010
000270	1273.009
000270	1273.008
000270	1273.011
000270	1273.014
000270	1273.013
000270	1273.012
000270	1273.007
000270	1273.001
000270	1273.003
000270	1273.006
000270	1273.005
000270	1273.004
000270	1273.025
000270	1273.024
000270	1273.023
000270	1273.026
000270	1273.029
000270	1273.028
000270	1273.027
000270	1273.022
000270	1273.017
000270	1273.016
000270	1273.015
000270	1273.018
000270	1273.021
000270	1273.020
000270	1273.019
000005	1555.066
000005	1121.023
000005	1565.069
000005	1615.014
000005	1691.014
000005	1683.031
000005	1681.097
000005	1684.012
000005	1681.099
000005	1681.114
000005	1683.016
000005	1683.018
000005	1681.095
000005	1683.020
000005	1682.014
000005	1562.027
000005	1563.118
000005	1891.012
000005	1893.009
000005	1891.009
000005	1542.029
000005	1564.203
000005	1564.009
000005	1555.065
000005	1555.067
000005	1523.043
000005	1523.042
000005	1591.151
000005	1545.014
000005	1565.116
000005	1561.202
000005	1563.132
000005	1563.131
000005	1563.134
000005	1563.135
000005	1563.130
000005	1563.138
000005	1563.137
000005	1563.133
000005	1563.139
000005	1563.136
000005	1592.011
000005	1592.012
000005	1592.020
000005	1661.012
000005	1662.016
000005	1662.017
000005	1664.016
000005	1665.005
000005	1661.014
000005	1661.013
000005	1852.001
000005	1852.000
000005	1853.022
000005	1853.028
000005	1853.027
000005	1853.026
000005	1853.029
000005	1853.019
000005	1853.011
000005	1853.002
000005	1851.037
000005	1851.036
000005	1851.035
000005	1851.034
000005	1851.038
000005	1851.017
000005	1851.016
000005	1851.013
000005	1851.014
000005	1851.010
000005	1851.012
000005	1851.007
000005	1851.005
000005	1855.004
000005	1855.003
000005	1855.002
000005	1552.002
000005	1552.021
000005	1552.025
000005	1552.026
000005	1552.029
000005	1552.028
000005	1552.022
000005	1552.023
000005	1552.027
000005	1552.031
000005	1552.030
000005	1552.034
000005	1552.035
000005	1552.039
000005	1552.038
000005	1552.033
000005	1552.037
000005	1552.046
000005	1552.045
000005	1552.041
000005	1552.048
000005	1552.044
000005	1552.043
000005	1552.047
000005	1552.051
000005	1552.094
000005	1555.053
000005	1555.020
000005	1555.000
000005	1555.016
000005	1555.015
000005	1555.012
000005	1555.018
000005	1553.104
000005	1553.102
000005	1553.072
000005	1553.070
000005	1553.061
000005	1553.060
000005	1553.065
000005	1553.066
000005	1553.068
000005	1553.063
000005	1553.064
000005	1553.067
000005	1553.052
000005	1553.051
000005	1553.054
000005	1553.055
000005	1553.050
000005	1553.058
000005	1553.057
000005	1553.059
000005	1553.056
000005	1553.042
000005	1553.041
000005	1553.045
000005	1553.046
000005	1553.049
000005	1553.048
000005	1553.043
000005	1553.044
000005	1553.047
000005	1553.030
000005	1553.037
000005	1553.036
000005	1553.031
000005	1553.039
000005	1553.035
000005	1553.032
000005	1553.038
000005	1553.021
000005	1553.020
000005	1553.024
000005	1553.025
000005	1553.028
000005	1553.027
000005	1553.022
000005	1553.023
000005	1553.026
000005	1553.012
000005	1553.011
000005	1553.014
000005	1553.015
000005	1553.010
000005	1553.018
000005	1553.017
000005	1553.013
000005	1553.019
000005	1553.002
000005	1553.001
000005	1553.004
000005	1553.005
000005	1553.000
000005	1553.008
000005	1553.007
000005	1553.003
000005	1553.009
000005	1553.006
000005	1551.301
000005	1551.306
000005	1551.305
000005	1551.304
000005	1551.302
000005	1551.307
000005	1551.284
000005	1551.283
000005	1551.282
000005	1551.199
000005	1551.197
000005	1551.242
000005	1551.241
000005	1551.244
000005	1551.245
000005	1551.240
000005	1551.248
000005	1551.247
000005	1551.243
000005	1551.249
000005	1551.246
000005	1551.232
000005	1551.231
000005	1551.234
000005	1551.235
000005	1551.230
000005	1551.238
000005	1551.237
000005	1551.233
000005	1551.239
000005	1551.236
000005	1551.222
000005	1551.221
000005	1551.224
000005	1551.225
000005	1551.220
000005	1551.228
000005	1551.223
000005	1551.229
000005	1551.226
000005	1551.212
000005	1551.211
000005	1551.213
000005	1551.214
000005	1551.217
000005	1551.219
000005	1551.218
000005	1551.215
000005	1551.209
000005	1551.208
000005	1551.253
000005	1551.251
000005	1551.250
000005	1551.252
000005	1551.117
000005	1551.116
000005	1551.126
000005	1551.125
000005	1551.147
000005	1551.145
000005	1551.143
000005	1551.091
000005	1551.090
000005	1551.093
000005	1551.094
000005	1551.096
000005	1551.092
000005	1551.099
000005	1551.095
000005	1551.082
000005	1551.083
000005	1551.084
000005	1551.080
000005	1551.087
000005	1551.086
000005	1551.089
000005	1551.088
000005	1551.085
000005	1551.071
000005	1551.070
000005	1551.073
000005	1551.075
000005	1551.078
000005	1551.072
000005	1551.079
000005	1551.076
000005	1551.062
000005	1551.064
000005	1551.060
000005	1551.067
000005	1551.066
000005	1551.069
000005	1551.068
000005	1551.065
000005	1551.057
000005	1551.059
000005	1551.058
000005	1551.032
000005	1551.031
000005	1551.030
000005	1551.022
000005	1551.021
000005	1551.023
000005	1551.024
000005	1551.020
000005	1551.027
000005	1551.026
000005	1551.029
000005	1551.028
000005	1551.025
000005	1551.012
000005	1551.011
000005	1551.014
000005	1551.015
000005	1551.017
000005	1551.013
000005	1551.019
000005	1551.016
000005	1551.007
000005	1551.006
000005	1551.009
000005	1551.008
000005	1625.017
000005	1541.131
000005	1523.029
000005	1523.018
000005	1523.017
000005	1523.016
000005	1523.001
000005	1523.020
000005	1523.019
000005	1523.015
000005	1523.021
000005	1523.025
000005	1523.024
000005	1523.014
000005	1523.023
000005	1523.022
000005	1523.002
000005	1523.012
000005	1523.011
000005	1523.010
000005	1523.027
000005	1523.028
000005	1523.013
000005	1523.009
000005	1523.005
000005	1523.004
000005	1523.003
000005	1523.008
000005	1523.007
000005	1523.006
000005	1523.026
000005	1523.034
000005	1563.006
000005	1563.001
000005	1563.000
000005	1523.000
000005	1591.129
000005	1562.020
000005	1595.014
000005	1599.019
000005	1591.296
000005	1591.297
000005	1591.298
000005	1591.299
000005	1591.301
000005	1591.300
000005	1591.303
000005	1591.304
000005	1591.306
000005	1591.307
000005	1599.017
000005	1599.018
000005	1593.129
000005	1593.128
000005	1593.127
000005	1593.126
000005	1593.133
000005	1593.132
000005	1593.131
000005	1593.130
000005	1564.025
000005	1561.196
000005	1561.234
000005	1561.232
000005	1562.024
000005	1561.229
000005	1552.102
000005	1553.125
000005	1551.276
000005	1551.128
000005	1551.273
000005	1551.269
000005	1553.112
000005	1543.103
000005	1543.096
000005	1541.121
000005	1553.122
000005	1551.202
000005	1553.118
000005	1551.270
000005	1551.201
000005	1541.118
000005	1543.089
000005	1532.005
000005	1531.034
000005	1551.267
000005	1541.128
000005	1541.127
000005	1542.034
000005	1542.033
000005	1597.001
000005	1561.241
000005	1591.071
000005	1591.274
000005	1564.034
000005	1564.030
000005	1564.107
000005	1564.108
000005	1564.204
000005	1645.008
000005	1625.006
000005	1594.010
000005	1681.065
000005	1677.000
000005	1677.003
000005	1677.001
000005	1621.015
000005	1561.245
000005	1540.000
000005	1621.010
000005	1563.119
000005	1505.130
000005	1891.013
000005	1561.200
000005	1891.006
000005	1555.021
000005	1623.001
000005	1852.004
000005	1522.034
000005	1545.010
000005	1893.013
000005	1561.213
000005	1591.310
000005	1565.115
000005	9605.297
000005	1599.025
000005	1599.024
000005	1599.023
000005	1599.022
000005	1593.124
000005	1593.121
000005	1593.120
000005	1593.119
000005	1593.118
000005	1593.125
000005	1569.108
000005	1569.008
000005	1552.050
000005	1555.026
000005	1561.238
000005	1561.220
000005	9990.105
000005	1555.040
000005	1565.066
000005	898.0002
000005	1591.254
000005	1569.076
000005	1569.075
000005	1561.185
000005	1569.074
000005	1565.070
000005	1591.295
000005	1541.129
000005	1645.014
000005	1565.114
000005	1561.237
000005	1551.289
000005	1641.127
000005	1641.128
000005	1541.003
000005	1541.059
000005	1541.060
000005	1505.129
000005	1565.079
000005	1621.014
000005	1641.107
000005	1851.006
000005	1561.192
000005	1593.014
000005	1591.008
000005	1593.018
000005	1593.003
000005	1591.030
000005	1554.005
000005	1593.002
000005	1562.019
000005	1591.143
000005	1505.136
000005	1645.013
000005	1593.012
000005	1591.087
000005	1593.069
000005	1591.064
000005	1593.068
000005	1645.012
000005	1591.063
000005	1591.022
000005	1563.114
000005	1593.067
000005	1591.062
000005	1593.017
000005	1591.018
000005	1591.006
000005	1593.016
000005	1591.017
000005	1593.010
000005	1591.005
000005	1591.020
000005	9990.301
000005	1591.078
000005	1591.026
000005	1591.025
000005	1591.028
000005	1591.023
000005	1591.019
000005	1591.016
000005	1593.008
000005	1593.013
000005	1591.088
000005	1591.014
000005	1593.027
000005	1591.027
000005	1591.021
000005	1591.015
000005	1593.007
000005	1591.024
000005	1591.013
000005	1591.079
000005	1551.127
000005	1564.152
000005	1891.017
000005	1655.001
000005	1851.024
000005	1851.004
000005	1851.015
000005	1851.027
000005	1562.004
000005	1661.003
000005	1561.195
000005	1852.003
000005	1551.260
000005	1551.259
000005	1551.257
000005	1551.255
000005	1255.000
000005	1551.160
000005	1665.009
000005	9990.300
000005	1514.000
000005	1641.100
000005	1552.049
000005	1552.036
000005	1552.024
000005	1552.009
000005	1553.062
000005	1551.074
000005	1551.010
000005	1505.090
000005	1505.119
000005	1565.025
000005	1665.006
000005	1505.113
000005	1569.007
000005	1565.012
000005	1569.031
000005	1569.032
000005	1855.000
000005	1855.001
000005	1853.005
000005	1853.006
000005	1853.007
000005	1853.008
000005	1853.009
000005	1851.018
000005	1853.010
000005	1853.012
000005	1853.013
000005	1853.014
000005	1853.015
000005	1853.016
000005	1853.017
000005	1853.018
000005	1553.033
000005	1553.034
000005	1565.018
000005	1561.116
000005	1505.093
000005	1555.009
000005	1585.006
000005	1625.007
000005	1505.118
000005	1563.003
000005	1561.124
000005	1569.025
000005	1569.002
000005	1569.026
000005	1569.028
000005	1569.029
000005	1561.013
000005	1569.000
000005	1563.086
000005	1562.007
000005	1563.025
000005	1569.021
000005	1562.001
000005	1563.027
000005	1569.027
000005	1569.003
000005	1569.005
000005	1569.014
000005	1562.005
000005	1563.020
000005	1569.013
000005	1562.006
000005	1563.024
000005	1569.019
000005	1562.008
000005	1563.026
000005	1569.022
000005	1562.009
000005	1563.028
000005	1591.077
000005	1591.141
000005	1565.028
000005	1565.030
000005	1665.010
000005	1623.002
000005	1623.008
000005	1622.001
000005	1622.002
000005	1612.050
000005	1542.035
000005	1565.215
000005	1565.216
000005	1562.021
000005	1563.122
000005	1557.000
000019	1522.026
000019	1522.027
000019	1522.028
000019	1522.038
000019	1522.025
000019	1522.024
000019	1522.022
000019	1522.021
000019	1522.020
000019	1522.019
000019	1523.034
000019	1532.005
000019	1543.089
000019	1531.034
000019	1542.034
000019	1542.033
000019	1522.034
000019	1543.077
000019	1543.020
000019	1542.011
000019	1525.012
000019	1541.016
000019	1543.019
000019	1543.018
000019	1543.017
000019	1543.016
000019	1543.015
000019	1543.014
000019	1543.013
000019	1543.012
000019	1543.011
000019	1543.010
000019	1543.008
000019	1543.009
000019	1543.007
000019	1543.006
000019	1543.005
000019	1532.002
000019	1531.025
000019	1542.014
000019	1542.013
000019	1542.009
000019	1542.008
000019	1581.018
000019	1542.006
000019	1525.003
000019	1542.012
000019	1542.010
000019	1522.010
000019	1544.012
000019	1522.011
000019	1544.011
000019	1522.012
000019	1522.013
000019	1532.001
000019	1542.015
000019	1544.014
000019	1542.018
000019	1542.017
000019	1525.000
000019	1523.001
000019	1523.002
000019	1523.003
000019	1523.004
000019	1523.005
000019	1523.006
000019	1523.007
000019	1523.008
000019	1523.009
000019	1523.010
000019	1523.011
000019	1523.012
000019	1523.013
000019	1523.014
000019	1523.015
000019	1523.016
000019	1523.017
000019	1523.018
000019	1523.019
000019	1523.020
000019	1523.021
000019	1523.022
000019	1523.023
000019	1523.024
000019	1523.025
000019	1523.000
000019	1523.026
000019	1523.027
000019	1523.028
000019	1523.029
000019	1553.033
000019	1551.059
000019	1553.034
000019	1551.060
000019	1553.035
000019	1553.036
000019	1551.062
000019	1553.037
000019	1604.000
000021	1541.003
000021	1542.029
000021	1555.065
000021	1561.202
000021	1561.200
000021	1569.002
000021	1661.013
000021	1661.014
000021	1569.025
000021	1561.192
000021	1552.002
000021	1551.304
000021	1551.305
000021	1551.301
000021	1551.302
000021	1551.099
000021	1551.208
000021	1551.257
000021	1551.095
000021	1551.094
000021	1551.090
000021	1551.092
000021	1551.091
000021	1551.093
000021	1551.072
000021	1551.071
000021	1551.074
000021	1551.075
000021	1551.070
000021	1551.078
000021	1551.073
000021	1551.079
000021	1551.076
000021	1551.068
000021	1551.067
000021	1551.066
000021	1551.064
000021	1551.065
000021	1551.062
000021	1551.060
000021	1551.059
000021	1553.072
000021	1553.063
000021	1553.062
000021	1553.064
000021	1553.065
000021	1553.061
000021	1553.068
000021	1553.067
000021	1553.070
000021	1553.066
000021	1553.054
000021	1553.051
000021	1553.055
000021	1553.052
000021	1553.058
000021	1553.057
000021	1553.060
000021	1553.059
000021	1553.056
000021	1553.050
000021	1553.049
000021	1553.047
000021	1553.046
000021	1553.048
000021	1553.045
000021	1553.043
000021	1553.042
000021	1553.041
000021	1553.039
000021	1553.038
000021	1553.036
000021	1553.037
000021	1553.035
000021	1553.034
000021	1553.033
000021	1541.131
000021	1551.306
000021	1557.000
000021	1551.307
000021	1551.137
000021	1551.127
000021	1551.126
000021	1551.255
000021	1551.201
000021	1541.118
000021	1551.267
000021	1541.128
000021	1541.127
000021	1552.102
000021	1553.125
000021	1551.276
000021	1551.128
000021	1551.273
000021	1551.269
000021	1553.112
000021	1543.103
000021	1543.096
000021	1541.121
000021	1553.122
000021	1551.202
000021	1553.118
000021	1551.270
000021	1553.134
000021	1551.259
000021	1551.284
000021	1551.283
000021	1551.282
000021	1551.278
000021	1555.053
000021	1855.004
000021	1855.003
000021	1893.014
000021	1891.015
000021	1555.015
000021	1555.016
000021	1565.025
000021	1552.094
000021	1505.117
000021	1891.016
000021	1555.020
000021	1553.009
000021	1552.037
000021	1551.197
000021	1552.027
000021	1553.031
000021	1553.015
000021	1553.104
000021	1551.027
000021	1552.046
000021	1552.044
000021	1551.147
000021	1553.102
000021	1553.012
000021	1551.022
000021	1555.018
000021	1551.246
000021	1551.244
000021	1551.253
000021	1551.252
000021	1551.251
000021	1551.250
000021	1551.249
000021	1551.248
000021	1551.247
000021	1551.245
000021	1551.243
000021	1551.242
000021	1551.199
000021	1551.241
000021	1552.022
000021	1551.239
000021	1551.238
000021	1551.240
000021	1551.237
000021	1551.236
000021	1551.229
000021	1551.228
000021	1551.230
000021	1551.231
000021	1551.232
000021	1551.233
000021	1551.234
000021	1551.235
000021	1551.221
000021	1551.226
000021	1551.225
000021	1551.224
000021	1551.223
000021	1551.220
000021	1551.222
000021	1551.219
000021	1551.218
000021	1551.217
000021	1551.215
000021	1551.214
000021	1551.213
000021	1551.211
000021	1551.212
000021	1551.209
000021	1551.160
000021	1853.014
000021	1551.006
000021	1552.021
000021	1553.000
000021	1551.057
000021	1552.024
000021	1553.001
000021	1551.007
000021	1553.002
000021	1551.008
000021	1552.025
000021	1553.020
000021	1551.009
000021	1552.023
000021	1553.019
000021	1551.010
000021	1552.026
000021	1553.003
000021	1551.011
000021	1553.021
000021	1551.012
000021	1552.028
000021	1553.022
000021	1551.013
000021	1552.033
000021	1553.025
000021	1551.014
000021	1552.029
000021	1553.023
000021	1551.143
000021	1552.034
000021	1553.004
000021	1551.125
000021	1552.030
000021	1553.024
000021	1551.015
000021	1552.035
000021	1553.005
000021	1551.117
000021	1551.016
000021	1553.006
000021	1551.017
000021	1552.036
000021	1553.007
000021	1551.145
000021	1552.009
000021	1553.008
000021	1551.019
000021	1552.038
000021	1553.010
000021	1551.020
000021	1552.043
000021	1553.011
000021	1551.116
000021	1551.021
000021	1552.039
000021	1553.026
000021	1551.023
000021	1553.027
000021	1551.024
000021	1552.045
000021	1553.028
000021	1551.025
000021	1552.041
000021	1553.013
000021	1551.026
000021	1553.014
000021	1551.028
000021	1552.047
000021	1553.030
000021	1551.029
000021	1552.050
000021	1553.032
000021	1551.030
000021	1552.048
000021	1552.031
000021	1551.031
000021	1552.051
000021	1553.017
000021	1552.049
000021	1551.032
000021	1553.018
000022	138.3000
000022	1505.090
000022	1505.113
000022	1505.119
000022	1551.099
000022	1552.002
000022	1552.051
000022	1561.001
000022	1561.002
000022	1561.003
000022	1561.004
000022	1561.005
000022	1561.006
000022	1561.007
000022	1561.013
000022	1561.035
000022	1561.036
000022	1561.037
000022	1561.038
000022	1561.039
000022	1561.040
000022	1561.041
000022	1561.042
000022	1561.043
000022	1561.044
000022	1561.045
000022	1561.046
000022	1561.047
000022	1561.048
000022	1561.049
000022	1561.050
000022	1561.051
000022	1561.052
000022	1561.053
000022	1561.054
000022	1561.055
000022	1561.056
000022	1561.057
000022	1561.058
000022	1561.059
000022	1561.060
000022	1561.061
000022	1561.062
000022	1561.063
000022	1561.064
000022	1561.065
000022	1561.066
000022	1561.067
000022	1561.068
000022	1561.069
000022	1561.070
000022	1561.071
000022	1561.072
000022	1561.073
000022	1561.074
000022	1561.075
000022	1561.076
000022	1561.077
000022	1561.078
000022	1561.079
000022	1561.080
000022	1561.081
000022	1561.082
000022	1561.083
000022	1561.084
000022	1561.085
000022	1561.086
000022	1561.087
000022	1561.088
000022	1561.089
000022	1561.090
000022	1561.091
000022	1561.092
000022	1561.093
000022	1561.094
000022	1561.096
000022	1561.097
000022	1561.098
000022	1561.102
000022	1561.106
000022	1561.107
000022	1561.108
000022	1561.112
000022	1561.114
000022	1561.115
000022	1561.116
000022	1561.117
000022	1561.118
000022	1561.119
000022	1561.120
000022	1561.121
000022	1561.122
000022	1561.123
000022	1561.124
000022	1561.125
000022	1561.126
000022	1561.129
000022	1561.130
000022	1561.131
000022	1561.132
000022	1561.133
000022	1561.134
000022	1561.135
000022	1561.136
000022	1561.137
000022	1561.138
000022	1561.139
000022	1561.141
000022	1561.142
000022	1561.143
000022	1561.150
000022	1561.152
000022	1561.153
000022	1561.154
000022	1561.155
000022	1561.156
000022	1561.157
000022	1561.158
000022	1561.159
000022	1561.160
000022	1561.161
000022	1561.162
000022	1561.163
000022	1561.164
000022	1561.165
000022	1561.166
000022	1561.167
000022	1561.168
000022	1561.169
000022	1561.172
000022	1561.173
000022	1561.195
000022	1561.201
000022	1561.205
000022	1561.210
000022	1561.211
000022	1561.212
000022	1561.213
000022	1561.214
000022	1561.215
000022	1561.220
000022	1561.225
000022	1561.228
000022	1561.229
000022	1561.232
000022	1561.235
000022	1561.236
000022	1561.237
000022	1562.000
000022	1562.001
000022	1562.005
000022	1562.011
000022	1562.014
000022	1562.015
000022	1562.016
000022	1562.017
000022	1562.018
